gene_name	entrez_id
CYP11B1_SNP	1584
PRKACG_SNP	5568
KIAA0408_SNP	9729
SATB1_SNP	6304
RBBP8NL_SNP	140893
CDKL5_SNP	6792
NAA16_SNP	79612
PRR12_SNP	57479
NLRP2_SNP	55655
NUTM1_SNP	256646
CHRNA10_SNP	57053
CCT3_SNP	7203
TGFBI_SNP	7045
DPF3_SNP	8110
DDI1_SNP	414301
LRRC18_SNP	474354
SPZ1_SNP	84654
SAMD9L_SNP	219285
DUSP2_SNP	1844
PI3_SNP	5266
SETD5_SNP	55209
ITGA6_SNP	3655
GSAP_SNP	54103
ATCAY_SNP	85300
MFNG_SNP	4242
APOBEC3G_SNP	60489
OTOP3_SNP	347741
OR7A10_SNP	390892
TRPC3_SNP	7222
TACR2_SNP	6865
ARSD_SNP	414
WAS_SNP	7454
CCDC112_SNP	153733
TBC1D30_SNP	23329
VAV2_SNP	7410
OR6K3_SNP	391114
TMEM150B_SNP	284417
MKRN3_SNP	7681
LRRC70_SNP	100130733
RALA_SNP	5898
FYCO1_SNP	79443
ADH7_SNP	131
MLLT6_SNP	4302
DDN_SNP	23109
HHIP_SNP	64399
SGIP1_SNP	84251
GPR4_SNP	2828
HIC2_SNP	23119
TCEAL2_SNP	140597
ZIM2_SNP	23619
ABCC4_SNP	10257
OR8J3_SNP	81168
HTR2C_SNP	3358
MTHFD2_SNP	10797
WIF1_SNP	11197
OR2A2_SNP	442361
ZNF799_SNP	90576
NVL_SNP	4931
RASSF9_SNP	9182
MEI1_SNP	150365
ABCC5_SNP	10057
TMC5_SNP	79838
SUPT5H_SNP	6829
DOK6_SNP	220164
TMEM17_SNP	200728
GRAMD1A_SNP	57655
STOML3_SNP	161003
VTCN1_SNP	79679
ANO6_SNP	196527
CAD_SNP	790
DNAJB5_SNP	25822
TGM6_SNP	343641
MICAL3_SNP	57553
GRM4_SNP	2914
DPEP1_SNP	1800
TOMM34_SNP	10953
GTF3C2_SNP	2976
ABRA_SNP	137735
ENDOV_SNP	284131
UPP1_SNP	7378
LAMB3_SNP	3914
MYLK2_SNP	85366
MCTP2_SNP	55784
OR52R1_SNP	119695
AKR1D1_SNP	6718
SLC38A4_SNP	55089
GPR78_SNP	27201
TMEM130_SNP	222865
CACNA2D4_SNP	93589
GNAS_SNP	2778
DSEL_SNP	92126
GAL3ST3_SNP	89792
KRT16_SNP	3868
NAP1L3_SNP	4675
COL4A5_SNP	1287
PLXNB2_SNP	23654
SAMD7_SNP	344658
COCH_SNP	1690
RGS3_SNP	5998
DHX36_SNP	170506
TXNDC11_SNP	51061
HOXB5_SNP	3215
ANLN_SNP	54443
SLC26A4_SNP	5172
AMPD2_SNP	271
CABP2_SNP	51475
CDCA7_SNP	83879
TMEM47_SNP	83604
OR2D2_SNP	120776
MYO1H_SNP	283446
C2orf16_SNP	NA
FEZ2_SNP	9637
CLDN19_SNP	149461
SLC2A3_SNP	6515
LTBP4_SNP	8425
ZP4_SNP	57829
ADAMTS6_SNP	11174
DUSP22_SNP	56940
ASPHD1_SNP	253982
BRD3_SNP	8019
PKIA_SNP	5569
SFSWAP_SNP	6433
TRPV5_SNP	56302
ATP8B2_SNP	57198
KRT77_SNP	374454
KDM4C_SNP	23081
CYP11B2_SNP	1585
TLR4_SNP	7099
CFL1_SNP	1072
LRRC30_SNP	339291
SDR16C5_SNP	195814
MPRIP_SNP	23164
LMBRD2_SNP	92255
ZNF454_SNP	285676
TANC1_SNP	85461
ZC3H12C_SNP	85463
SUOX_SNP	6821
KLK3_SNP	354
GPR135_SNP	64582
RBMS2_SNP	5939
SCRN1_SNP	9805
FBLN2_SNP	2199
FGL2_SNP	10875
MMP26_SNP	56547
FZD10_SNP	11211
ZNF230_SNP	7773
RSPH3_SNP	83861
NACA2_SNP	342538
MUC19_SNP	283463
GPR34_SNP	2857
RTTN_SNP	25914
FUT3_SNP	2525
CYP4A22_SNP	284541
SLC29A3_SNP	55315
TMEM44_SNP	93109
HENMT1_SNP	113802
P2RX7_SNP	5027
SLC10A4_SNP	201780
PCMTD2_SNP	55251
C9orf152_SNP	401546
NXNL1_SNP	115861
SLC4A1_SNP	6521
TRAP1_SNP	10131
WIPI2_SNP	26100
OR52B6_SNP	340980
HUWE1_SNP	10075
POU4F2_SNP	5458
BCOR_SNP	54880
OR4E2_SNP	26686
FPR2_SNP	2358
CALR3_SNP	125972
EPC1_SNP	80314
BHLHE40_SNP	8553
EPN2_SNP	22905
DZIP1_SNP	22873
TMEM61_SNP	199964
FCHO1_SNP	23149
E2F4_SNP	1874
ZBTB47_SNP	92999
PRKCG_SNP	5582
PHF8_SNP	23133
FAM131A_SNP	131408
INVS_SNP	27130
TDRD15_SNP	100129278
ZNF442_SNP	79973
OR7E24_SNP	26648
EPHB6_SNP	2051
GJA4_SNP	2701
SCN1A_SNP	6323
MATK_SNP	4145
TRIM67_SNP	440730
CHD1_SNP	1105
BTAF1_SNP	9044
CEMP1_SNP	752014
RITA1_SNP	84934
CHRM5_SNP	1133
OR8S1_SNP	341568
NLGN3_SNP	54413
KLK13_SNP	26085
SPEF2_SNP	79925
BEND4_SNP	389206
MEGF8_SNP	1954
XPO7_SNP	23039
FILIP1_SNP	27145
STAU1_SNP	6780
BMP5_SNP	653
LRRC69_SNP	100130742
THSD1_SNP	55901
GBF1_SNP	8729
PDE9A_SNP	5152
PSG1_SNP	5669
PPP1R16B_SNP	26051
EPS8L2_SNP	64787
EPB42_SNP	2038
GRHL1_SNP	29841
GRIN2D_SNP	2906
ZNF697_SNP	90874
ATP11C_SNP	286410
OR4K2_SNP	390431
ANKRD33B_SNP	651746
DIAPH1_SNP	1729
CDH23_SNP	64072
CCDC82_SNP	79780
ATP8A2_SNP	51761
OR13C5_SNP	138799
IL18R1_SNP	8809
GLCE_SNP	26035
CLVS2_SNP	134829
EEA1_SNP	8411
GSTO1_SNP	9446
CCDC175_SNP	729665
TNRC6A_SNP	27327
GPRASP1_SNP	9737
APOC3_SNP	345
CDKL3_SNP	51265
DOCK11_SNP	139818
MED24_SNP	9862
LRRC9_SNP	341883
KLHL26_SNP	55295
FMO3_SNP	2328
MAGEE1_SNP	57692
KCNQ2_SNP	3785
BBS5_SNP	129880
CYP26B1_SNP	56603
CEBPE_SNP	1053
KRTAP9.2_SNP	NA
ARMC10_SNP	83787
DCDC1_SNP	341019
ATXN10_SNP	25814
PTPRQ_SNP	374462
RBL2_SNP	5934
BANK1_SNP	55024
EGFLAM_SNP	133584
RFPL3_SNP	10738
DEPDC1B_SNP	55789
PTPRD_SNP	5789
NTRK1_SNP	4914
PPP1R18_SNP	170954
ERVV.1_SNP	NA
SLC1A6_SNP	6511
HIRA_SNP	7290
TSPAN8_SNP	7103
ZNF331_SNP	55422
PPP5C_SNP	5536
TELO2_SNP	9894
PEX6_SNP	5190
ZP2_SNP	7783
SLC45A1_SNP	50651
SMPD4_SNP	55627
TYSND1_SNP	219743
GALNT10_SNP	55568
SLC26A2_SNP	1836
LILRA2_SNP	11027
GLYATL3_SNP	389396
CAMKK1_SNP	84254
MBOAT7_SNP	79143
GALNT9_SNP	50614
CDH16_SNP	1014
ANKLE1_SNP	126549
ZNF555_SNP	148254
DSC2_SNP	1824
LRP12_SNP	29967
C5AR1_SNP	728
OR2A5_SNP	393046
RTN4R_SNP	65078
VBP1_SNP	7411
OR1Q1_SNP	158131
HCLS1_SNP	3059
CDC23_SNP	8697
SP110_SNP	3431
ZNF235_SNP	9310
CCDC87_SNP	55231
DAPK1_SNP	1612
PSG6_SNP	5675
UNC80_SNP	285175
NGLY1_SNP	55768
DNMT3B_SNP	1789
TRAFD1_SNP	10906
CDH5_SNP	1003
PCDHGA11_SNP	56105
HERC2_SNP	8924
CBFA2T2_SNP	9139
OR5W2_SNP	390148
SLC25A46_SNP	91137
THYN1_SNP	29087
ERCC4_SNP	2072
A2M_SNP	2
ANXA5_SNP	308
DES_SNP	1674
GRIA1_SNP	2890
MAGT1_SNP	84061
TAGLN2_SNP	8407
SLC4A2_SNP	6522
PCDHA8_SNP	56140
NLGN1_SNP	22871
CEP192_SNP	55125
SLC25A12_SNP	8604
FLI1_SNP	2313
PTGDR_SNP	5729
TONSL_SNP	4796
VWA3B_SNP	200403
NUB1_SNP	51667
SLC9A4_SNP	389015
MKX_SNP	283078
DSG1_SNP	1828
OR10R2_SNP	343406
OR2T12_SNP	127064
ZNF146_SNP	7705
ACSF2_SNP	80221
ATRX_SNP	546
UGT2B7_SNP	7364
RBM11_SNP	54033
THADA_SNP	63892
GLT1D1_SNP	144423
GOLGA6L2_SNP	283685
CBX1_SNP	10951
OSBPL2_SNP	9885
OR10J5_SNP	127385
SLC16A2_SNP	6567
AFF3_SNP	3899
NCOR1_SNP	9611
CDK12_SNP	51755
HIPK1_SNP	204851
PGLYRP3_SNP	114771
ENPEP_SNP	2028
NPC1L1_SNP	29881
ZNF106_SNP	64397
SATB2_SNP	23314
EP400_SNP	57634
SIL1_SNP	64374
NRIP1_SNP	8204
LPAR3_SNP	23566
SLC24A3_SNP	57419
ONECUT3_SNP	390874
SYCP1_SNP	6847
HR_SNP	55806
C2orf78_SNP	388960
DCDC2C_SNP	728597
PGM2L1_SNP	283209
WDR88_SNP	126248
PBRM1_SNP	55193
MORC3_SNP	23515
KIAA0319L_SNP	79932
TGM7_SNP	116179
ORC5_SNP	5001
DNASE2B_SNP	58511
KCNH3_SNP	23416
GRXCR1_SNP	389207
STARD9_SNP	57519
THAP4_SNP	51078
TMEM229B_SNP	161145
MCF2_SNP	4168
ABCB11_SNP	8647
CST4_SNP	1472
ATR_SNP	545
SNX31_SNP	169166
SIAH3_SNP	283514
HELZ_SNP	9931
PTCHD1_SNP	139411
JAKMIP2_SNP	9832
CARM1_SNP	10498
NKAIN3_SNP	286183
TTLL8_SNP	164714
PHLPP1_SNP	23239
SPATA20_SNP	64847
TECPR2_SNP	9895
ANPEP_SNP	290
ZSWIM3_SNP	140831
HS6ST2_SNP	90161
RHOH_SNP	399
UCP1_SNP	7350
HAPLN4_SNP	404037
PPIAL4G_SNP	644591
TESK1_SNP	7016
CEACAM21_SNP	90273
MVP_SNP	9961
SPEN_SNP	23013
ESYT2_SNP	57488
ERGIC1_SNP	57222
RPN1_SNP	6184
CCDC27_SNP	148870
GIMAP6_SNP	474344
FRMPD2_SNP	143162
METTL3_SNP	56339
ZNF627_SNP	199692
DPCD_SNP	25911
SLC7A14_SNP	57709
GLA_SNP	2717
C8A_SNP	731
SLC16A3_SNP	9123
SCN3A_SNP	6328
RNFT2_SNP	84900
NOD1_SNP	10392
TNFRSF8_SNP	943
CT47B1_SNP	643311
DOC2A_SNP	8448
HOXD12_SNP	3238
ZIC2_SNP	7546
SLC30A8_SNP	169026
NOX1_SNP	27035
KDM8_SNP	79831
PLXNA2_SNP	5362
GBGT1_SNP	26301
UGT1A3_SNP	54659
BTG1_SNP	694
CSPP1_SNP	79848
TMPRSS13_SNP	84000
TPCN1_SNP	53373
SVIL_SNP	6840
PDXK_SNP	8566
BMP8A_SNP	353500
ALS2CL_SNP	259173
SETX_SNP	23064
TRIO_SNP	7204
CREBBP_SNP	1387
ZBTB43_SNP	23099
DMGDH_SNP	29958
OSBPL9_SNP	114883
SLC8B1_SNP	80024
NFAT5_SNP	10725
CCDC180_SNP	100499483
SIRPA_SNP	140885
PRR14L_SNP	253143
ADAMTS4_SNP	9507
KCNB2_SNP	9312
CACNA1F_SNP	778
SLC30A4_SNP	7782
NRG2_SNP	9542
PGC_SNP	5225
ZNF229_SNP	7772
PCDHB11_SNP	56125
NAT10_SNP	55226
RAI1_SNP	10743
CCDC60_SNP	160777
TCF7L1_SNP	83439
GUCY2C_SNP	2984
LILRA3_SNP	11026
FAP_SNP	2191
OR1D2_SNP	4991
BRS3_SNP	680
SCAMP1_SNP	9522
TRPC4AP_SNP	26133
PDZRN4_SNP	29951
MAN2B1_SNP	4125
BARX2_SNP	8538
NFATC1_SNP	4772
SLC10A1_SNP	6554
KCTD14_SNP	65987
PREPL_SNP	9581
NXPH1_SNP	30010
FAM83E_SNP	54854
TMEM135_SNP	65084
TMEM132C_SNP	92293
CLOCK_SNP	9575
PHF14_SNP	9678
NPSR1_SNP	387129
NCOA2_SNP	10499
BMP1_SNP	649
SLC4A4_SNP	8671
SNRPD2_SNP	6633
BEND2_SNP	139105
NAP1L2_SNP	4674
LRIG2_SNP	9860
ADAMTS13_SNP	11093
TMEM175_SNP	84286
RNF168_SNP	165918
TPCN2_SNP	219931
OR2W3_SNP	343171
SPEG_SNP	10290
BRCA1_SNP	672
ZNFX1_SNP	57169
KCNF1_SNP	3754
EPAS1_SNP	2034
MAP3K19_SNP	80122
PNLIP_SNP	5406
CLEC3A_SNP	10143
LPCAT1_SNP	79888
ZNF521_SNP	25925
PKDREJ_SNP	10343
PCDHB3_SNP	56132
KIR3DL2_SNP	3812
ANKRD30B_SNP	374860
EGFL6_SNP	25975
PTGS1_SNP	5742
TSKS_SNP	60385
SLC10A2_SNP	6555
ASPSCR1_SNP	79058
TSPYL2_SNP	64061
NF2_SNP	4771
OR52E6_SNP	390078
FOXA3_SNP	3171
SERPINB9_SNP	5272
PDE12_SNP	201626
MIA2_SNP	4253
OR1B1_SNP	347169
CCDC80_SNP	151887
AMD1_SNP	262
MCF2L2_SNP	23101
PPFIA4_SNP	8497
GABRD_SNP	2563
TAS2R38_SNP	5726
GK2_SNP	2712
ZNF169_SNP	169841
FGF12_SNP	2257
SLC6A7_SNP	6534
MALRD1_SNP	340895
RGL1_SNP	23179
SLC5A5_SNP	6528
PDGFC_SNP	56034
CYTL1_SNP	54360
SPTAN1_SNP	6709
PRR14_SNP	78994
B3GNT7_SNP	93010
SOWAHA_SNP	134548
SLC35G5_SNP	83650
CD300LG_SNP	146894
ENO1_SNP	2023
CCKAR_SNP	886
KCNG4_SNP	93107
RLN1_SNP	6013
KLC3_SNP	147700
ULK1_SNP	8408
KCNK5_SNP	8645
ZNF354B_SNP	117608
ITGAM_SNP	3684
GRB7_SNP	2886
MTNR1A_SNP	4543
WIZ_SNP	58525
GSDMA_SNP	284110
PLCB3_SNP	5331
SLC28A2_SNP	9153
BDNF_SNP	627
UBR4_SNP	23352
TCERG1_SNP	10915
OR1J1_SNP	347168
PCDHA1_SNP	56147
OR5K3_SNP	403277
NGFR_SNP	4804
BCL7A_SNP	605
GOT1L1_SNP	137362
TAS1R1_SNP	80835
EXOC5_SNP	10640
RASGRF1_SNP	5923
PPP2R3A_SNP	5523
APOBEC3F_SNP	200316
SEC62_SNP	7095
HEPHL1_SNP	341208
BEND6_SNP	221336
ZNF532_SNP	55205
KIF23_SNP	9493
MAGI3_SNP	260425
MGLL_SNP	11343
TMC2_SNP	117532
NSMF_SNP	26012
PRDM6_SNP	93166
ALG10_SNP	84920
ZKSCAN2_SNP	342357
ZNF534_SNP	147658
PRDM13_SNP	59336
KRT14_SNP	3861
FSTL5_SNP	56884
ITGA3_SNP	3675
ZNF594_SNP	84622
ANKRD18A_SNP	253650
HLA.DQA2_SNP	NA
TUBGCP6_SNP	85378
ZNF547_SNP	284306
NCAPH2_SNP	29781
OR4K5_SNP	79317
MUC17_SNP	140453
C4A_SNP	720
HCAR3_SNP	8843
OR6C1_SNP	390321
ZNF85_SNP	7639
SMC1B_SNP	27127
SIDT1_SNP	54847
NFYC_SNP	4802
SEPHS2_SNP	22928
GCG_SNP	2641
TTLL5_SNP	23093
RGS12_SNP	6002
EPHX1_SNP	2052
UVSSA_SNP	57654
ZFYVE28_SNP	57732
SLC12A9_SNP	56996
RNF40_SNP	9810
ZNF551_SNP	90233
HNRNPUL1_SNP	11100
FLT4_SNP	2324
CCR1_SNP	1230
SNTG2_SNP	54221
OR8D4_SNP	338662
MFF_SNP	56947
GIT1_SNP	28964
IKZF4_SNP	64375
DLEC1_SNP	9940
MRPL50_SNP	54534
OR2T10_SNP	127069
MAGEA10_SNP	4109
NANOG_SNP	79923
HMCN1_SNP	83872
SMU1_SNP	55234
NBEAL1_SNP	65065
PTPRN_SNP	5798
SENP7_SNP	57337
KCNA1_SNP	3736
NSUN6_SNP	221078
KLHL38_SNP	340359
BRPF3_SNP	27154
EMILIN3_SNP	90187
DGKI_SNP	9162
FHL2_SNP	2274
DIS3L2_SNP	129563
ZC3H7B_SNP	23264
OR52K1_SNP	390036
LILRB2_SNP	10288
PRDM8_SNP	56978
CASP12_SNP	100506742
CPNE9_SNP	151835
HAUS5_SNP	23354
KCNA6_SNP	3742
RASAL2_SNP	9462
BCL2L15_SNP	440603
OR5T1_SNP	390155
KCNMB2_SNP	10242
IL21R_SNP	50615
MCM5_SNP	4174
CPA2_SNP	1358
RTP2_SNP	344892
UBTF_SNP	7343
FCRL4_SNP	83417
INHA_SNP	3623
ZNF131_SNP	7690
TMPRSS12_SNP	283471
UNC5D_SNP	137970
TOB2_SNP	10766
MICALL2_SNP	79778
DNALI1_SNP	7802
FAM171B_SNP	165215
DUSP16_SNP	80824
KRTAP10.11_SNP	NA
FH_SNP	2271
ADAM22_SNP	53616
AKAP8L_SNP	26993
IFT172_SNP	26160
RUFY1_SNP	80230
CHCHD4_SNP	131474
SUGT1_SNP	10910
FARP2_SNP	9855
CTNNAL1_SNP	8727
SLC1A4_SNP	6509
ERVMER34.1_SNP	NA
PGM1_SNP	5236
C16orf96_SNP	342346
ZC3H3_SNP	23144
SP140L_SNP	93349
ZER1_SNP	10444
LGSN_SNP	51557
OR2T2_SNP	401992
LGALS3_SNP	3958
MYO18A_SNP	399687
RAB39B_SNP	116442
ANKRD11_SNP	29123
PGD_SNP	5226
ETNPPL_SNP	64850
PTGER4_SNP	5734
SDHA_SNP	6389
CLSTN1_SNP	22883
POLR3E_SNP	55718
WFDC5_SNP	149708
SH3D19_SNP	152503
PPP6R1_SNP	22870
RASGRP3_SNP	25780
PRPF8_SNP	10594
TRPM5_SNP	29850
CLDN10_SNP	9071
CTNNBL1_SNP	56259
C5_SNP	727
CALCRL_SNP	10203
SIPA1L1_SNP	26037
MAGEA8_SNP	4107
COL9A3_SNP	1299
TBC1D32_SNP	221322
SSX1_SNP	6756
POM121L12_SNP	285877
CYP4Z1_SNP	199974
COL9A1_SNP	1297
ASIC2_SNP	40
MSLN_SNP	10232
BRIX1_SNP	55299
NPFFR2_SNP	10886
MYCT1_SNP	80177
PPP1R3G_SNP	648791
MYH10_SNP	4628
NBR1_SNP	4077
F2R_SNP	2149
SNRNP25_SNP	79622
OR5M1_SNP	390168
GSTK1_SNP	373156
NADK2_SNP	133686
SPOP_SNP	8405
KIF12_SNP	113220
CD5_SNP	921
ZNF491_SNP	126069
NOXRED1_SNP	122945
USPL1_SNP	10208
AFF4_SNP	27125
RBM20_SNP	282996
OR10J1_SNP	26476
IPO13_SNP	9670
FGD2_SNP	221472
SNRPD3_SNP	6634
RBM14_SNP	10432
TEKT1_SNP	83659
KIF17_SNP	57576
TMPRSS6_SNP	164656
CHRD_SNP	8646
GARNL3_SNP	84253
CRIM1_SNP	51232
GALNT3_SNP	2591
MAEA_SNP	10296
LRPAP1_SNP	4043
ZCWPW2_SNP	152098
ZSCAN1_SNP	284312
ZNF217_SNP	7764
FZD1_SNP	8321
NKX2.8_SNP	NA
GATA3_SNP	2625
ARMC12_SNP	221481
CA10_SNP	56934
TTC39B_SNP	158219
TBC1D9_SNP	23158
COL4A1_SNP	1282
NUP62CL_SNP	54830
MAB21L3_SNP	126868
PABPC4L_SNP	132430
ACP6_SNP	51205
TIMMDC1_SNP	51300
ARPC1A_SNP	10552
CECR2_SNP	27443
ARRB2_SNP	409
KRTAP9.4_SNP	NA
IFIH1_SNP	64135
ANKRD13D_SNP	338692
TANK_SNP	10010
FOXL1_SNP	2300
ZNF577_SNP	84765
CCSER1_SNP	401145
NCKAP1L_SNP	3071
PYCR1_SNP	5831
PHC3_SNP	80012
PHF20_SNP	51230
OR12D2_SNP	26529
SERPINB2_SNP	5055
SCEL_SNP	8796
SEMA4D_SNP	10507
GGT7_SNP	2686
SYNJ1_SNP	8867
APOBR_SNP	55911
RASAL3_SNP	64926
TRMT2A_SNP	27037
OTOP2_SNP	92736
PSG5_SNP	5673
MYOM3_SNP	127294
NAF1_SNP	92345
PID1_SNP	55022
HBD_SNP	3045
SEMA6D_SNP	80031
XRCC3_SNP	7517
GPD1_SNP	2819
SUN1_SNP	23353
NAALADL2_SNP	254827
FSD1L_SNP	83856
RIF1_SNP	55183
COG5_SNP	10466
WDHD1_SNP	11169
AGBL4_SNP	84871
TBC1D2_SNP	55357
ZBTB45_SNP	84878
PRTG_SNP	283659
WNK2_SNP	65268
KCNT1_SNP	57582
KRTAP4.5_SNP	NA
SLC26A5_SNP	375611
SLC27A4_SNP	10999
DMRTA1_SNP	63951
ADAP2_SNP	55803
BOD1L2_SNP	284257
SIPA1L2_SNP	57568
SIGLEC8_SNP	27181
CDH3_SNP	1001
HPN_SNP	3249
RWDD2B_SNP	10069
LAMB4_SNP	22798
RAP2B_SNP	5912
RBMXL3_SNP	139804
ITGA9_SNP	3680
STAU2_SNP	27067
NRCAM_SNP	4897
HSPA1L_SNP	3305
LTF_SNP	4057
TNFRSF25_SNP	8718
MIB2_SNP	142678
SMCO2_SNP	341346
PPARG_SNP	5468
MAP4K3_SNP	8491
TMEM247_SNP	388946
POM121L2_SNP	94026
SLC22A12_SNP	116085
HIBADH_SNP	11112
RASAL1_SNP	8437
KRTAP10.4_SNP	NA
CD22_SNP	933
KIF5A_SNP	3798
VPS13D_SNP	55187
SOHLH1_SNP	402381
SLC5A8_SNP	160728
EPPK1_SNP	83481
PDGFRA_SNP	5156
PDE6A_SNP	5145
KANK4_SNP	163782
FGB_SNP	2244
CARD11_SNP	84433
SLC41A3_SNP	54946
SWI5_SNP	375757
TBX5_SNP	6910
NMUR2_SNP	56923
LAMP3_SNP	27074
SEC24A_SNP	10802
KLRC4_SNP	8302
SEPHS1_SNP	22929
ZNF277_SNP	11179
YTHDF3_SNP	253943
DBH_SNP	1621
RRBP1_SNP	6238
CDYL_SNP	9425
PRODH2_SNP	58510
CHD5_SNP	26038
EPS15L1_SNP	58513
PPP1R26_SNP	9858
EPG5_SNP	57724
SIM1_SNP	6492
MTMR4_SNP	9110
HERC5_SNP	51191
FBLN5_SNP	10516
EXOC7_SNP	23265
CLCA2_SNP	9635
GATA4_SNP	2626
XKR4_SNP	114786
MBTD1_SNP	54799
GABRB3_SNP	2562
ZSCAN5C_SNP	649137
SPESP1_SNP	246777
CHST1_SNP	8534
PLA2G4A_SNP	5321
UGT2B10_SNP	7365
SDK1_SNP	221935
LRRC47_SNP	57470
GBP2_SNP	2634
TSC2_SNP	7249
AGXT_SNP	189
OR5H6_SNP	79295
ASXL2_SNP	55252
TBC1D10C_SNP	374403
AKAP8_SNP	10270
ENTPD2_SNP	954
IL10RB_SNP	3588
OR2B6_SNP	26212
ZNF142_SNP	7701
PABPN1_SNP	8106
FHDC1_SNP	85462
MGA_SNP	23269
GAD2_SNP	2572
GLYAT_SNP	10249
VWA3A_SNP	146177
ANKAR_SNP	150709
SKAP2_SNP	8935
ZNF263_SNP	10127
SH3YL1_SNP	26751
KCNJ10_SNP	3766
DAGLA_SNP	747
ZNF112_SNP	7771
ABCB1_SNP	5243
DNMT3A_SNP	1788
SUSD2_SNP	56241
LRRK2_SNP	120892
ETS2_SNP	2114
NLRC5_SNP	84166
ZNF701_SNP	55762
MYLK_SNP	4638
EP300_SNP	2033
MAPK7_SNP	5598
PHYHD1_SNP	254295
ZSWIM4_SNP	65249
EML5_SNP	161436
CUBN_SNP	8029
BEST3_SNP	144453
GRIN2C_SNP	2905
ERN2_SNP	10595
TRIM47_SNP	91107
PPP2R1A_SNP	5518
ZNF575_SNP	284346
ATG4C_SNP	84938
NBAS_SNP	51594
APOF_SNP	319
ZNF566_SNP	84924
CDK14_SNP	5218
DAAM1_SNP	23002
TTC7B_SNP	145567
KL_SNP	9365
LRP3_SNP	4037
MYF6_SNP	4618
RUSC2_SNP	9853
SLC28A1_SNP	9154
GSTM5_SNP	2949
STK35_SNP	140901
NKX1.1_SNP	NA
SENP3_SNP	26168
NLRP6_SNP	171389
STAM2_SNP	10254
CWC22_SNP	57703
NEUROD4_SNP	58158
ZNF814_SNP	730051
GMEB2_SNP	26205
GOLGA1_SNP	2800
CASS4_SNP	57091
LRCH2_SNP	57631
VEGFC_SNP	7424
MAP3K13_SNP	9175
CDC42EP4_SNP	23580
TIAM2_SNP	26230
HMHB1_SNP	57824
STARD13_SNP	90627
SH3GL3_SNP	6457
PRRC2B_SNP	84726
OR4K15_SNP	81127
RIBC2_SNP	26150
FOCAD_SNP	54914
STK36_SNP	27148
DYNC1LI2_SNP	1783
SEC14L5_SNP	9717
KCNH2_SNP	3757
CCDC13_SNP	152206
TARDBP_SNP	23435
POM121_SNP	9883
GRIK1_SNP	2897
FITM2_SNP	128486
STRN_SNP	6801
UIMC1_SNP	51720
PC_SNP	5091
STRN4_SNP	29888
SUPT6H_SNP	6830
ST14_SNP	6768
CACFD1_SNP	11094
FAM174A_SNP	345757
DAO_SNP	1610
TTLL4_SNP	9654
PIWIL1_SNP	9271
LRGUK_SNP	136332
OR14A2_SNP	388761
YTHDF1_SNP	54915
CDR2L_SNP	30850
BTN3A1_SNP	11119
PLD1_SNP	5337
TINAGL1_SNP	64129
FLCN_SNP	201163
DEFB128_SNP	245939
HIPK2_SNP	28996
PSMF1_SNP	9491
ERCC6L2_SNP	375748
PLCZ1_SNP	89869
N4BP2_SNP	55728
LIPI_SNP	149998
VPS41_SNP	27072
CDH17_SNP	1015
ATXN2_SNP	6311
TYRP1_SNP	7306
SLC27A6_SNP	28965
PCDHA11_SNP	56138
DAW1_SNP	164781
CASP14_SNP	23581
CHD8_SNP	57680
ZIK1_SNP	284307
PIGK_SNP	10026
PSAPL1_SNP	768239
MSRB2_SNP	22921
GPR137B_SNP	7107
CAMTA1_SNP	23261
SLCO6A1_SNP	133482
GPR68_SNP	8111
ACY3_SNP	91703
SIGLEC12_SNP	89858
MCEE_SNP	84693
HTR6_SNP	3362
PINX1_SNP	54984
CYP2F1_SNP	1572
CA9_SNP	768
FARS2_SNP	10667
RHOU_SNP	58480
SSC5D_SNP	284297
ZSWIM8_SNP	23053
BSG_SNP	682
SYT10_SNP	341359
CHD3_SNP	1107
FAM110C_SNP	642273
IL7R_SNP	3575
DUXA_SNP	503835
DOCK5_SNP	80005
MMP11_SNP	4320
BCAP29_SNP	55973
CSN1S1_SNP	1446
ALPL_SNP	249
PLEKHG5_SNP	57449
CYGB_SNP	114757
MMP24_SNP	10893
GRWD1_SNP	83743
ZNF618_SNP	114991
CACNA2D1_SNP	781
OR13G1_SNP	441933
MERTK_SNP	10461
COL18A1_SNP	80781
SERPINA10_SNP	51156
INPP5D_SNP	3635
CD27_SNP	939
NAV1_SNP	89796
UBE3C_SNP	9690
CYFIP2_SNP	26999
CELF1_SNP	10658
SLC22A8_SNP	9376
SCARF1_SNP	8578
LTN1_SNP	26046
SYNE3_SNP	161176
TMTC2_SNP	160335
KIR3DL1_SNP	3811
SKP1_SNP	6500
ST7_SNP	7982
VIL1_SNP	7429
RETSAT_SNP	54884
ITGA1_SNP	3672
ANKRD28_SNP	23243
TAF8_SNP	129685
NRXN3_SNP	9369
RMI1_SNP	80010
CCDC34_SNP	91057
STPG2_SNP	285555
PRMT8_SNP	56341
UGT3A2_SNP	167127
OR4C5_SNP	79346
CALR_SNP	811
SLC1A2_SNP	6506
PTPRU_SNP	10076
DNAJB1_SNP	3337
ITGA10_SNP	8515
CASZ1_SNP	54897
GGTLC1_SNP	92086
OR7D4_SNP	125958
RAD17_SNP	5884
GJB5_SNP	2709
TMEM63A_SNP	9725
HECTD1_SNP	25831
TMEM132D_SNP	121256
BTBD3_SNP	22903
