gene_name	entrez_id
FAM72C_CN	554282
FAM72D_CN	728833
FCGR1A_CN	2209
FMO5_CN	2330
GJA5_CN	2702
GJA8_CN	2703
GPR89A_CN	653519
GPR89B_CN	51463
ITGA10_CN	8515
LIX1L_CN	128077
NBPF10_CN	100132406
NBPF11_CN	200030
NBPF12_CN	149013
NBPF14_CN	25832
NBPF15_CN	284565
NBPF20_CN	100288142
NBPF8_CN	728841
NBPF9_CN	400818
NUDT17_CN	200035
PDE4DIP_CN	9659
PDZK1_CN	5174
PEX11B_CN	8799
PIAS3_CN	10401
POLR3C_CN	10623
POLR3GL_CN	84265
PPIAL4A_CN	653505
PPIAL4C_CN	653598
PPIAL4D_CN	645142
PPIAL4G_CN	644591
PRKAB2_CN	5565
RBM8A_CN	9939
RNF115_CN	27246
SEC22B_CN	9554
SRGAP2B_CN	647135
SV2A_CN	9900
TXNIP_CN	10628
MTMR11_CN	10903
SF3B4_CN	10262
OTUD7B_CN	56957
VPS45_CN	11311
PLEKHO1_CN	51177
ANP32E_CN	81611
CA14_CN	23632
APH1A_CN	51107
C1orf54_CN	79630
MRPS21_CN	54460
PRPF3_CN	9129
RPRD2_CN	23248
TARS2_CN	80222
ECM1_CN	1893
ADAMTSL4_CN	54507
MCL1_CN	4170
ENSA_CN	2029
GOLPH3L_CN	55204
HORMAD1_CN	84072
CTSS_CN	1520
CTSK_CN	1513
ARNT_CN	405
SETDB1_CN	9869
CERS2_CN	29956
ANXA9_CN	8416
BNIPL_CN	149428
C1orf56_CN	54964
CDC42SE1_CN	56882
MLLT11_CN	10962
GABPB2_CN	126626
SEMA6C_CN	10500
LYSMD1_CN	388695
SCNM1_CN	79005
TNFAIP8L2_CN	79626
TMOD4_CN	29765
VPS72_CN	6944
PIP5K1A_CN	8394
PSMD4_CN	5710
ZNF687_CN	57592
PI4KB_CN	5298
RFX5_CN	5993
POGZ_CN	23126
PSMB4_CN	5692
SELENBP1_CN	8991
CGN_CN	57530
TUFT1_CN	7286
SNX27_CN	81609
CELF3_CN	11189
RIIAD1_CN	284485
MRPL9_CN	65005
OAZ3_CN	51686
TDRKH_CN	11022
LINGO4_CN	339398
RORC_CN	6097
C2CD4D_CN	100191040
THEM5_CN	284486
THEM4_CN	117145
S100A10_CN	6281
S100A11_CN	6282
TCHHL1_CN	126637
TCHH_CN	7062
RPTN_CN	126638
HRNR_CN	388697
FLG_CN	2312
FLG2_CN	388698
CRNN_CN	49860
LCE5A_CN	254910
CRCT1_CN	54544
LCE3B_CN	353143
LCE3C_CN	353144
LCE3D_CN	84648
LCE3E_CN	353145
LCE3A_CN	353142
LCE2B_CN	26239
LCE2C_CN	353140
LCE2D_CN	353141
LCE2A_CN	353139
LCE4A_CN	199834
KPRP_CN	448834
LCE1B_CN	353132
LCE1C_CN	353133
LCE1D_CN	353134
LCE1E_CN	353135
LCE1F_CN	353137
LCE1A_CN	353131
LCE6A_CN	448835
SMCP_CN	4184
IVL_CN	3713
SPRR4_CN	163778
SPRR1A_CN	6698
SPRR3_CN	6707
SPRR1B_CN	6699
SPRR2D_CN	6703
SPRR2A_CN	6700
SPRR2B_CN	6701
SPRR2E_CN	6704
SPRR2F_CN	6705
SPRR2G_CN	6706
LELP1_CN	149018
PRR9_CN	574414
PGLYRP3_CN	114771
PGLYRP4_CN	57115
S100A12_CN	6283
S100A8_CN	6279
S100A9_CN	6280
S100A7A_CN	338324
S100A7_CN	6278
S100A3_CN	6274
S100A4_CN	6275
S100A5_CN	6276
S100A6_CN	6277
S100A2_CN	6273
S100A16_CN	140576
S100A14_CN	57402
S100A13_CN	6284
CHTOP_CN	26097
S100A1_CN	6271
SNAPIN_CN	23557
ILF2_CN	3608
NPR1_CN	4881
INTS3_CN	65123
SLC27A3_CN	11000
GATAD2B_CN	57459
DENND4B_CN	9909
CRTC2_CN	200186
CREB3L4_CN	148327
SLC39A1_CN	27173
JTB_CN	10899
RAB13_CN	5872
NUP210L_CN	91181
RPS27_CN	6232
TPM3_CN	7170
C1orf43_CN	25912
UBAP2L_CN	9898
HAX1_CN	10456
AQP10_CN	89872
ATP8B2_CN	57198
IL6R_CN	3570
SHE_CN	126669
TDRD10_CN	126668
UBE2Q1_CN	55585
CHRNB2_CN	1141
ADAR_CN	103
KCNN3_CN	3782
PMVK_CN	10654
PBXIP1_CN	57326
PYGO2_CN	90780
SHC1_CN	6464
FLAD1_CN	80308
LENEP_CN	55891
ZBTB7B_CN	51043
DCST2_CN	127579
DCST1_CN	149095
ADAM15_CN	8751
EFNA3_CN	1944
EFNA4_CN	1945
EFNA1_CN	1942
DPM3_CN	54344
SLC50A1_CN	55974
KRTCAP2_CN	200185
TRIM46_CN	80128
MUC1_CN	4582
THBS3_CN	7059
MTX1_CN	4580
CLK2_CN	1196
