Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
SU2CLC-DFC-DF08401,0.0147173442754772,0.0212930456825178,0.0309641865969162,0.0991990043529961,0,0.36061464978639,0.0586987282479654,0.100360143470879,0,0,0.0412903123144441,0,0.0227162973531006,0.192696448633059,0.0474629332136098,0.275908210581065,0,0.018526453698376,0.0054429688950787,0.0236131364341293,0,0,0,0.766539694345547,0.712567026541093,1.31350386353601
SU2CLC-MDA-15631,0.0310107523891169,0,0.00660300179942618,0,0.00482046661623235,0.0874359848338962,0.0236545816399237,0.0287711052869469,0,0,0.0378375017855745,0,0,0.121752456192519,0.0241276301170328,0.230986850146296,0,0.00470478590475929,0.031731044535583,0.00325409801172581,0,0,0,0.727115776361774,0.728094944883016,0.636690259259033
SU2CLC-MDA-16301,0.0182336191652902,0.00377521236204408,0.171545262148988,0.116831651231117,0,0.218606759635018,0.0581610487600116,0.0583924054266658,0.000595365172910223,0.0328882607880227,0,0,0,0.0479426930086455,0.0236398767700569,0.241511428989557,0,0,0.0272162352122953,0,0.0370280908560713,0,0,0.704674513862366,0.773508754072042,1.05636790952669
SU2CLC-MDA-16311,0.0249475461898815,0,0.0242893080679802,0.053504507710733,0,0.140325130119002,0.0303553717170887,0.0402637506371802,0.00145811556832245,0,0.0243124578485427,0,0.00948558266538438,0.0394864542528513,0.0110995219957637,0.11006372094305,0.0106348365471589,0.00595358770764949,0,0.0348827382866826,0.0249390615623322,0,0,0.464269457137874,0.88623314774548,0.586001691819603
SU2CLC-MGH-11481,0.0184188073731697,0,0.00800892847912771,0.116121421010968,0.0383923483791877,0,0.0501285443364165,0.0144450303257604,0.00142416876837963,0,0.0593761707695908,0,0.155528917623197,0.0908115975027126,0.0212104019957919,0.114746192415298,0.000551590833323662,0.00407004665718405,0,0.0602342700009858,0.153983022177125,0.103708251230449,0,0.632846291669803,0.793326727764978,1.01115970987867
SU2CLC-MGH-11491,0.0552221439417134,0,0.0324134449443119,0.0920194213884998,0,0.390747209383732,0.0178448255022417,0.020941837201462,0,0,0.0142077194290514,0.0137865076100712,0.0369622982173192,0.130709480343394,0.0181727674401536,0.302474478507644,0.0058643508630822,0.00829634046560312,0.111473715346497,0,0.00695831078231514,0.00476557222883751,0,0.732148989050372,0.742144956465166,1.26286042359593
SU2CLC-MGH-11691,0.0139439269491805,0,0.00105343217386189,0.130988300318098,0,0.0977435406643965,0.0256903713728956,0.0650680608541952,0.00745475458803621,0,0.00658509522702865,0.00721973876708841,0.098930310209054,0.0570988616887309,0.0586970652273619,0.748504818379153,0.000717061392598297,0,0.0365789918932668,0,0.0545173255329665,0,0,0.65982968745159,0.766624272286139,1.41079165523791
SU2CLC-MGH-13871,0.000622516452162294,0.0250858803588273,0.0112712635432697,0.128628298308952,0,0.224776459803534,0.016679501092863,0.0981195355761871,0.0047204737378985,0,0.0155301645384092,0.0193956779361339,0.0286273342426922,0.105962075191787,0.0405554143739216,0.330273173940326,0.0335866806068646,0,0.0167265178105529,0.022147505820804,0.0152454180393238,0.00154645943962757,0,0.750799690114315,0.72540480066,1.13950035081414
SU2CLC-MGH-13891,0.0407727019222264,0,0.056092364480118,0.120971634439813,0,0.132674911970403,0.025236558322813,0.0507353251028541,0.0275442932069057,0,0.0211644547211212,0.00358006827960752,0.0217568311325104,0.106741964781435,0.00842843152074871,0.168547909596444,0.0111024219267011,0.014169590140943,0.117551523199684,0,0.0436731226061522,0,0,0.654435681394839,0.797762396805331,0.970744107350481
SU2CLC-MGH-14121,0.00851978499689778,0,0.00751447798308848,0.212698060757153,0,0.176526510386984,0.107440429461098,0.110958435227821,0,0.0966610963539787,0.00403125564272002,0,0,0.24964315398505,0.0392126110979772,0.293423326597214,0,0,0.0577692107343806,0,0,0.00465265327227997,0,0.807835125947487,0.679085795416608,1.36905100649664
SU2CLC-MGH-14151,0,0.0176615808930412,0.00455437238577391,0.286870373921662,0,0.495731511336197,0.244627088675377,0.027184285042783,0,0.0678424690883954,0.0130363622733755,0,0.0403910099535874,0.106431836328001,0.120923040837326,0.480135579600361,0.011877561663699,0.0127578261168278,0.0164477465311594,0.0108511599089536,0.0115623179614466,0.000383509213919256,0,0.783785969275607,0.701763785237138,1.96926963173189
SU2CLC-MGH-14161,0.0136131044308832,0.0222079948173348,0.00726812465767423,0.0975247049023233,0,0.297171243419078,0.0585643714873468,0.0437526717487581,0,0,0.0359672621541655,0,0.0256249011677215,0.227200870868656,0.0668428450552925,0.367216982028514,0.0545261470991844,0,0.0966180240565311,0,0.0130557058728761,0,0,0.703456817383483,0.755430323318303,1.42715495376634
SU2CLC-MGH-14171,0.00951952156292215,0.02082335893732,0.0173214092661629,0.0333431365025948,0,0.203961993964911,0.00944118430605353,0.0145799525579221,0,0,0.0405039931421726,0,0.01245417892514,0.0766791208957227,0.00302179703555127,0.140175850688017,0,0.0221767858421953,0.0406572389927404,0,0.00850097386341202,0.000342009043756164,0,0.6761480823654,0.774313259340516,0.653502505526594
SU2CLC-MGH-14181,0.0611540574258385,0,0.00532163160600675,0.0860820853280867,0,0.231456450301106,0.0271196295535773,0.0478735674948196,0,0,0.00711789186013893,0.0148057310587983,0.0221757679055502,0.146462736383362,0.0312839110465985,0.192354380104599,0,0,0,0.0289966363316072,0.023589526973836,0,0,0.468787154337032,0.882639448995386,0.925794003373925
SU2CLC-MGH-14881,0.0296227046088912,0,0.00183216786251757,0.0515757098747838,0,0.236894305813936,0.0326518389054182,0.0273901197016427,0,0.00071948637835088,0.045738071874368,0,0.02423553977055,0.286710148655355,0.0505959324024808,0.539859298175873,3.89007194264513e-06,0,0.0766987643474626,0,0,0.0507460198596105,0,0.772919335901965,0.68807800680979,1.45527399830318
SU2CLC-MGH-14901,0.0299405051299414,0.00512174639999347,0,0.147344313603043,0,0.390120582323811,0.128859044163876,0.0616134198895226,0,0,0,0.0240488482729229,0.0508116672260597,0.0614132151512635,0.0843747898342917,0.307230630392613,0.0269276913706767,0.00154875936773694,0.0272651373006678,0,0.00486592423716537,0,0,0.807370888517816,0.690303170862797,1.35148627466358
SU2CLC-MGH-14921,0.0171096904114308,0,0.00787503843152477,0.0782769616578872,0,0.262504686139812,0.095029396987986,0.0225169745200362,0,0,0.0429250577389503,0.00163825881913434,0.0508893710233631,0.196801160815591,0.0223934897110041,0.365631065716087,0.0497730365291271,0.0348049622906238,0.0515397947074303,0,0.0944953006047076,0.0488571973631567,0,0.70521473846096,0.757659025152998,1.44306144346785
SU2CLC-MGH-14981,0.000106979624132369,0.012946638159962,0.027635570532278,0.0668195427917311,0,0.164178859000421,0.0516281325374454,0.0220413892772297,0,0.0145306412840578,0.0172830790074246,0,0,0.158975562623899,0.0789998974175297,0.326335604574191,0.00268562250865444,0,0.016023434210063,0,0.00273085994527101,0.0068061927815767,0,0.653672686585781,0.776300089466901,0.969728006275866
SU2CLC-MGH-15011,0.0267625228701402,0,0.00899172506339521,0.0663032911091074,0,0.116507295996775,0.0920080329165757,0.041326383228037,0.00405110042297808,0,0.037778219449967,0,0.0255737851051742,0.354744729560367,0.0725444395273346,0.272909565154505,0.00150449181077624,0,0.0235349209859245,0.00462284609246571,0.00436497216346348,0,0,0.827148710491503,0.641438059336044,1.15352832145699
SU2CLC-MGH-15031,0.0157421528961408,0,0.0141814724618207,0.0684787249051567,0,0.10461444269279,0.062539955082096,0.0716011448397122,0.0230117589782628,0.00317612916757756,0.00314008136561354,0,0.000452387963317059,0.223362963885223,0.0657238844887791,0.450528150337566,0,0.0185161177254028,0.00257700095656461,0.0150405685704496,0,0.00495871983592737,0,0.756407153426521,0.697972287183148,1.1476456561524
SU2CLC-MGH-15651,0.0123384175001598,0,0.0215164091220391,0.0519946355246161,0,0.0709646772170654,0.0594278677885407,0.0154133291371769,0,0,0.0128590033137326,0,0.0387536482362674,0.0361246879705022,0.00376675011387879,0.147751113407977,0.0218327051881694,0.00332256569660074,0.0799976081984254,0,0.0138900751343028,0,0,0.483307452186833,0.880057274487355,0.589953493549454
SU2CLC-MGH-15681,0.0240904346557165,0.16160174143673,0.00288493025240145,0.0346745459130727,0,0.174197547960145,0.112269184010796,0.0586333953759986,0,0,0.0319470670667786,0,0.0545415075471917,0.115854941549769,0.0432168670423312,0.317089349848705,0.010111116153934,0,0.0478927280320229,0,0,0,0,0.815425668805621,0.708301897228322,1.18900535684559
SU2CLC-MGH-15721,0.0230452110449679,0,0.00940655885720575,0.0902371150316962,0,0.133682389804499,0.0475606934011782,0.0950276083980349,0.0045109317759153,0.0167029179466586,0.0460919822301339,0,0.000924682100854203,0.322247304444145,0.0257279933593726,0.45139672117083,0,0,0.0251166298277455,0,0,0,0,0.753838079536948,0.696597363523373,1.29167873939324
SU2CLC-MGH-15751,0.0102092548703361,0.0025064191490161,0.00607193307013947,0.106093119894219,0,0.177367679970945,0.027236776380099,0.0157148842585299,0,0,0,0.00783614309897285,0.0189744759602572,0.195002731763318,0.0339008085252522,0.343706899224974,0,0,0.0227984022344239,0.0219000949329692,0.00952427150880257,0.00946692820824399,0,0.768040727772797,0.69519562036887,1.0083108230505
SU2CLC-MSK-13641,0.00237914573737324,0.0130047198007378,0,0.0476247324116722,0,0.0613580399246814,0,0.113943083615515,0.00520757918204749,0,0.0239598731534189,0,0,0.219383525543146,0,0.271647747175876,0.0153490823027987,0.0331525019768628,0.0218447606307809,0.0117417190827127,0,0,0,0.814334955463877,0.647698839929153,0.840596510537623
SU2CLC-MSK-13651,0.00658230056297299,0.003233630929173,0.00543536728382939,0.0137689461392437,0,0.158455959449507,0.00408258563246817,0.0126385670895527,0.00597356291567135,0,0.0498924050333414,0,0,0.192437308950042,0.00846921391534772,0.340547551100072,0.0418781696261182,0.0323330063452487,0.0398332153478147,0,0.00729991068493718,0,0,0.715459792141677,0.727022034072738,0.92286170100534
SU2CLC-MSK-A20131,0.0227936385949209,0.066973168217653,0.0762157173696954,0.0611147474204154,0,0.248994077579104,0.0512203434277824,0.0366523741272803,0,0.00255968649433481,0.0310453502934063,0,0.0102062753504439,0.0531641972891134,0.0176789635736299,0.207111020323046,0,0.00164426975266544,0.136574348055103,0,0,0,0,0.794775758463234,0.727785700562237,1.02394817786859
SU2CLC-MSK-A20141,0.0219872467155081,0,0.0279532410598493,0.0479909596636696,0,0.110331337006705,0.0123838273658148,0.0218544909106686,0.00534438969695994,0,0.000610425568872609,0.0293637281573243,0.0151600600908922,0.0678521818280528,0.0204415472271088,0.141838516363045,0.00799405416513581,0,0.021607015552973,0.000239321706959462,0,0.00526954144584211,0,0.769848929354821,0.722630379515924,0.558221884525381
SU2CLC-MSK-A20601,0.0183837445617193,0.00879499541997565,0,0.147600888088175,0,0.0407904931903452,0.124843300457225,0.0783143061145863,0,0.0599778742531705,0.0175814684982936,0,0.0210299920889979,0.131128594487781,0.102821910390456,0.251238828618422,0.00455849794823314,0,0.110369709358281,0,0,0.0183695537709352,0,0.834084317872052,0.685860794169422,1.1358041572466
SU2CLC-UCD-11241,0.00365007037210925,0.0200689728709448,0.033884918646161,0.0502437691055007,0,0.195479188950041,0,0.0512861208741637,0.0427168697060467,0,0.0108496763044535,0.0343156000686161,0.0283962261746085,0.159598347882453,0,0.366608667833226,0.00382257625608964,0.0098727178730836,0.058156906277534,0,0,0,0,0.749713849847592,0.720074705270493,1.06895062919503
SU2CLC-UCD-11421,0.00109259957370104,0.00656771064702741,0.0276401661620681,0.180644285648162,0,0.0879504869632591,0.0716336736043263,0.0494708788085105,0.0146147097730316,0,0.0110939348837557,0,0.0115620083683815,0.262860845808583,0.0780960280514091,0.564278190753726,0,0,0.00709629877854578,0,0.00321469310970885,0,0,0.85654146018479,0.618180794685899,1.3778165109342
